,time,location_cluster,precipitation_diff,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
1285,1984-10-31,2,0.9323811603025924,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
1286,1984-10-31,0,6.123481163968336,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
1287,1984-11-30,1,1.6941179079798714,1984,11,30,48,4,335,4,Fall,0.8660254037844384,-0.9009688679024191
1288,1984-11-30,2,3.7473119083201656,1984,11,30,48,4,335,4,Fall,0.8660254037844384,-0.9009688679024191
1289,1984-11-30,0,7.566837895924506,1984,11,30,48,4,335,4,Fall,0.8660254037844384,-0.9009688679024191
1290,1984-12-31,0,-8.267819646195854,1984,12,31,1,0,366,4,Winter,1.0,1.0
1291,1984-12-31,1,-1.8898964832743714,1984,12,31,1,0,366,4,Winter,1.0,1.0
1292,1984-12-31,2,-2.721462980891621,1984,12,31,1,0,366,4,Winter,1.0,1.0
1293,1985-01-31,0,-6.998709829003246,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1294,1985-01-31,1,-0.9640780750622031,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1295,1985-01-31,2,-2.886545051309851,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1296,1985-02-28,1,0.8832778776764028,1985,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1297,1985-02-28,2,1.813286785487191,1985,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1298,1985-02-28,0,5.24576947935884,1985,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1299,1985-03-31,0,0.27950411583348256,1985,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1300,1985-03-31,2,-0.6142205436161252,1985,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1301,1985-03-31,1,-0.0693391952530138,1985,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1302,1985-04-30,2,-0.10969864690816533,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1303,1985-04-30,1,-0.4178242440311839,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1304,1985-04-30,0,-2.7655269258200095,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1305,1985-05-31,1,0.5347497772111387,1985,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1306,1985-05-31,0,-1.712621819849129,1985,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1307,1985-05-31,2,-0.2607597655835432,1985,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1308,1985-06-30,2,0.12277730523688213,1985,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1309,1985-06-30,1,-0.7064370267959597,1985,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1310,1985-06-30,0,1.231723251914298,1985,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1311,1985-07-31,1,0.06346608801002707,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1312,1985-07-31,2,-1.321843539284206,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1313,1985-07-31,0,-2.75795049144515,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1314,1985-08-31,1,-0.20509757515753657,1985,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1315,1985-08-31,2,0.4787775960976989,1985,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1316,1985-08-31,0,0.5709958009202383,1985,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1317,1985-09-30,1,1.2601088737516302,1985,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1318,1985-09-30,0,2.1032445551954515,1985,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1319,1985-09-30,2,1.7742063151148582,1985,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1320,1985-10-31,0,5.901832719631649,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1321,1985-10-31,2,1.827746208868056,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1322,1985-10-31,1,-0.7211204166928761,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1323,1985-11-30,2,-0.8596760218242001,1985,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1324,1985-11-30,0,-2.0794558545522124,1985,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1325,1985-11-30,1,0.9537953185303055,1985,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1326,1985-12-31,0,-3.501638208695693,1985,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1327,1985-12-31,2,-2.424364782786645,1985,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1328,1985-12-31,1,-0.9633930862370271,1985,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1329,1986-01-31,0,8.696746292737473,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
