,time,precipitation_diff,location_cluster,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
178,1963-11-30,2.7755575615628914e-17,2,1963,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
179,1963-12-31,0.0,2,1963,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
180,1964-01-31,8.100000381469723,2,1964,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
181,1964-02-29,-6.300000309944153,2,1964,2,29,9,5,60,1,Winter,0.5000000000000001,-0.2225209339563146
182,1964-03-31,-1.8000000715255737,2,1964,3,31,14,1,91,1,Spring,6.123233995736766e-17,0.6234898018587336
183,1964-04-30,3.2999999523162837,2,1964,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
184,1964-05-31,-3.2999999523162837,2,1964,5,31,22,6,152,2,Spring,-0.8660254037844387,0.6234898018587334
185,1964-06-30,5.551115123125783e-17,2,1964,6,30,27,1,182,2,Summer,-1.0,0.6234898018587336
186,1964-07-31,1.100000023841858,2,1964,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
187,1964-08-31,-1.1000000238418544,2,1964,8,31,36,0,244,3,Summer,-0.5000000000000004,1.0
188,1964-09-30,0.6000000238418579,2,1964,9,30,40,2,274,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
189,1964-10-31,-0.6000000238418584,2,1964,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
190,1964-11-30,6.0,2,1964,11,30,49,0,335,4,Fall,0.8660254037844384,1.0
191,1964-12-31,-6.0,2,1964,12,31,53,3,366,4,Winter,1.0,-0.900968867902419
192,1965-01-31,1.0000000000000182,2,1965,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
193,1965-02-28,7.5,2,1965,2,28,8,6,59,1,Winter,0.5000000000000001,0.6234898018587334
194,1965-03-31,-8.5,2,1965,3,31,13,2,90,1,Spring,6.123233995736766e-17,-0.22252093395631434
195,1965-04-30,-3.552713678800501e-15,2,1965,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
196,1965-05-31,0.0,2,1965,5,31,22,0,151,2,Spring,-0.8660254037844387,1.0
197,1965-06-30,-1.7763568394002505e-15,2,1965,6,30,26,2,181,2,Summer,-1.0,-0.22252093395631434
198,1965-07-31,1.7763568394002505e-15,2,1965,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
199,1965-08-31,0.0,2,1965,8,31,35,1,243,3,Summer,-0.5000000000000004,0.6234898018587336
200,1965-09-30,0.0,2,1965,9,30,39,3,273,3,Fall,-1.8369701987210297e-16,-0.900968867902419
201,1965-10-31,0.0,2,1965,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
202,1965-11-30,-7.105427357601002e-15,2,1965,11,30,48,1,334,4,Fall,0.8660254037844384,0.6234898018587336
203,1965-12-31,3.799999952316284,2,1965,12,31,52,4,365,4,Winter,1.0,-0.9009688679024191
204,1966-01-31,-3.7999999523162895,2,1966,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
205,1966-02-28,0.9000000357627869,2,1966,2,28,9,0,59,1,Winter,0.5000000000000001,1.0
206,1966-03-31,-0.9000000357627869,2,1966,3,31,13,3,90,1,Spring,6.123233995736766e-17,-0.900968867902419
207,1966-04-30,0.0,2,1966,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
208,1966-05-31,3.0,2,1966,5,31,22,1,151,2,Spring,-0.8660254037844387,0.6234898018587336
209,1966-06-30,-3.0,2,1966,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
210,1966-07-31,-7.105427357601002e-15,2,1966,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
211,1966-08-31,-5.551115123125783e-17,2,1966,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
212,1966-09-30,0.0,2,1966,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
213,1966-10-31,0.0,2,1966,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
214,1966-11-30,7.099999904632568,2,1966,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
215,1966-12-31,-3.9999997615814102,2,1966,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
216,1967-01-31,-1.7000001668929965,2,1967,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
217,1967-02-28,3.300000309944153,2,1967,2,28,9,1,59,1,Winter,0.5000000000000001,0.6234898018587336
218,1967-03-31,-4.70000028610229,2,1967,3,31,13,4,90,1,Spring,6.123233995736766e-17,-0.9009688679024191
219,1967-04-30,1.7000000476837158,2,1967,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
220,1967-05-31,1.9000000953674352,2,1967,5,31,22,2,151,2,Spring,-0.8660254037844387,-0.22252093395631434
221,1967-06-30,-3.6000001430511475,2,1967,6,30,26,4,181,2,Summer,-1.0,-0.9009688679024191
222,1967-07-31,0.0,2,1967,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
223,1967-08-31,0.0,2,1967,8,31,35,3,243,3,Summer,-0.5000000000000004,-0.900968867902419
224,1967-09-30,2.4000000953674316,2,1967,9,30,39,5,273,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
225,1967-10-31,-2.4000000953674387,2,1967,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
226,1967-11-30,1.0,2,1967,11,30,48,3,334,4,Fall,0.8660254037844384,-0.900968867902419
227,1967-12-31,4.200000286102295,2,1967,12,31,52,6,365,4,Winter,1.0,0.6234898018587334
228,1968-01-31,-4.100000262260437,2,1968,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
229,1968-02-29,-1.1000000238418721,2,1968,2,29,9,3,60,1,Winter,0.5000000000000001,-0.900968867902419
230,1968-03-31,0.0,2,1968,3,31,13,6,91,1,Spring,6.123233995736766e-17,0.6234898018587334
231,1968-04-30,0.0,2,1968,4,30,18,1,121,2,Spring,-0.4999999999999998,0.6234898018587336
232,1968-05-31,-5.551115123125783e-17,2,1968,5,31,22,4,152,2,Spring,-0.8660254037844387,-0.9009688679024191
233,1968-06-30,0.0,2,1968,6,30,26,6,182,2,Summer,-1.0,0.6234898018587334
234,1968-07-31,0.0,2,1968,7,31,31,2,213,3,Summer,-0.8660254037844388,-0.22252093395631434
235,1968-08-31,-2.220446049250313e-15,2,1968,8,31,35,5,244,3,Summer,-0.5000000000000004,-0.2225209339563146
236,1968-09-30,0.0,2,1968,9,30,40,0,274,3,Fall,-1.8369701987210297e-16,1.0
237,1968-10-31,-3.552713678800501e-15,2,1968,10,31,44,3,305,4,Fall,0.5000000000000001,-0.900968867902419
238,1968-11-30,0.10000000149012322,2,1968,11,30,48,5,335,4,Fall,0.8660254037844384,-0.2225209339563146
239,1968-12-31,13.800000570714474,2,1968,12,31,1,1,366,4,Winter,1.0,0.6234898018587336
240,1969-01-31,-4.400000572204586,2,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
241,1969-02-28,-9.5,2,1969,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
242,1969-03-31,1.3000000715255735,2,1969,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
243,1969-04-30,4.400000214576721,2,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
244,1969-05-31,-5.600000284612179,2,1969,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
