,time,location_cluster,precipitation_diff,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
478,1989-01-31,0,8.528459507091032,1989,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
479,1989-01-31,2,2.777345583126273,1989,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
480,1989-04-30,2,-1.3445956104707437,1989,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
481,1989-04-30,0,-3.8412806267782713,1989,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
482,1989-04-30,1,-0.41979711982231693,1989,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
483,1989-07-31,0,-4.778606106719625,1989,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
484,1989-07-31,1,-1.0389119757789014,1989,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
485,1989-07-31,2,-1.4306761785402202,1989,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
486,1989-10-31,1,0.24797370164718635,1989,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
487,1989-10-31,0,0.7682892536832504,1989,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
488,1989-10-31,2,0.24131865748705117,1989,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
489,1990-01-31,2,2.6803347133845943,1990,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
490,1990-01-31,1,0.009863124335493634,1990,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
491,1990-01-31,0,6.960387608796246,1990,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
492,1990-04-30,1,0.28662375982484134,1990,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
493,1990-04-30,0,-2.8412578694100175,1990,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
494,1990-04-30,2,-1.8712107856627718,1990,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
495,1990-07-31,1,-0.33979069738375656,1990,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
496,1990-07-31,0,-4.207863207521248,1990,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
497,1990-07-31,2,-0.02640080764056485,1990,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
498,1990-10-31,1,-0.2556897507139626,1990,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
499,1990-10-31,0,1.1663610820473647,1990,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
500,1990-10-31,2,-0.18338100355037534,1990,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
501,1991-01-31,2,2.4563644459935703,1991,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
502,1991-01-31,0,5.634338458774644,1991,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
503,1991-01-31,1,0.2809715558811262,1991,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
504,1991-04-30,1,0.45988273195121365,1991,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
505,1991-04-30,0,-1.3212681525199415,1991,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
506,1991-04-30,2,-1.7355093044580543,1991,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
507,1991-07-31,2,-0.9079975958576791,1991,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
508,1991-07-31,0,-6.02955428035234,1991,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
509,1991-07-31,1,0.21331910638806684,1991,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
510,1991-10-31,0,0.1029584166401949,1991,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
511,1991-10-31,1,-1.1366881590038618,1991,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
512,1991-10-31,2,-1.1849399503081763,1991,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
513,1992-01-31,1,0.8426060271571865,1992,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
514,1992-01-31,2,3.5015589896689683,1992,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
515,1992-01-31,0,8.370075776768825,1992,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
516,1992-04-30,1,-0.31448828600482126,1992,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
517,1992-04-30,2,-2.3863221961764083,1992,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
518,1992-04-30,0,-4.951305486690602,1992,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
519,1992-07-31,1,-0.005949185296014292,1992,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
520,1992-07-31,0,-4.462163502405487,1992,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
521,1992-07-31,2,-0.12882373433952266,1992,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
522,1992-10-31,0,1.6189225271527283,1992,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
523,1992-10-31,2,-0.657951956158781,1992,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
524,1992-10-31,1,-0.3634863181436615,1992,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
525,1993-01-31,1,1.621886768290834,1993,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
526,1993-01-31,0,5.857627694801708,1993,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
527,1993-01-31,2,2.6237271548551453,1993,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
528,1993-04-30,0,-1.7824869126466494,1993,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
529,1993-04-30,1,-0.18090641974869337,1993,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
530,1993-04-30,2,-1.5151643795393253,1993,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
531,1993-07-31,0,-3.0970216805740867,1993,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
532,1993-07-31,1,-0.5259239729834353,1993,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
533,1993-07-31,2,0.19212375350729038,1993,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
534,1993-10-31,1,-0.9694713005467137,1993,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
535,1993-10-31,0,-2.4919376481521613,1993,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
536,1993-10-31,2,-1.5282895107118484,1993,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
537,1994-01-31,2,1.9263158216177394,1994,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
538,1994-01-31,1,0.40479066834089683,1994,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
539,1994-01-31,0,5.994962270850833,1994,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
540,1994-04-30,2,-0.3461376434161578,1994,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
541,1994-04-30,0,-0.4208344168449978,1994,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
542,1994-04-30,1,0.25044645856470127,1994,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
543,1994-07-31,2,-1.1958532269912603,1994,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
544,1994-07-31,1,-0.360685323678574,1994,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
545,1994-07-31,0,-4.787785691688055,1994,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
546,1994-10-31,2,0.3941218584341166,1994,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
547,1994-10-31,0,1.1869281888254595,1994,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
548,1994-10-31,1,-0.46496243341073545,1994,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
549,1995-01-31,1,1.4019180917576024,1995,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
550,1995-01-31,0,9.859204683812825,1995,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
551,1995-01-31,2,3.508702749336347,1995,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
