,time,precipitation_diff,location_cluster,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
363,1993-07-31,0.6160493942264565,1,1993,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
364,1993-10-31,0.28260870121011505,1,1993,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
365,1994-01-31,0.44809447853989454,1,1994,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
366,1994-04-30,0.5284089446853278,1,1994,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
367,1994-07-31,0.37775094586290053,1,1994,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
368,1994-10-31,0.1861916300793185,1,1994,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
369,1995-01-31,0.8009309991756882,1,1995,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
370,1949-01-31,0.5557303380458842,0,1949,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
371,1949-04-30,1.6947936819545866,0,1949,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
372,1949-07-31,0.41275993161438657,0,1949,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
373,1949-10-31,0.5950189133989845,0,1949,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
374,1950-01-31,2.456342193177269,0,1950,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
375,1950-04-30,1.9849536283756095,0,1950,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
376,1950-07-31,0.3902741084054873,0,1950,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
377,1950-10-31,1.110727809095625,0,1950,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
378,1951-01-31,2.3705198908559204,0,1951,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
379,1951-04-30,1.3301612335491542,0,1951,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
380,1951-07-31,0.29450851142448714,0,1951,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
381,1951-10-31,0.8659735495643602,0,1951,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
382,1952-01-31,2.050737279162008,0,1952,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
383,1952-04-30,1.1669178925411425,0,1952,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
384,1952-07-31,0.43750473424609193,0,1952,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
385,1952-10-31,0.2644896083544862,0,1952,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
386,1953-01-31,2.4412004228491186,0,1953,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
387,1953-04-30,1.3102784760649402,0,1953,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
388,1953-07-31,0.6421928302939481,0,1953,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
389,1953-10-31,0.7507278034734647,0,1953,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
390,1954-01-31,2.7081758472582567,0,1954,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
391,1954-04-30,1.428001977185185,0,1954,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
392,1954-07-31,0.5136862095635533,0,1954,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
393,1954-10-31,0.742429126622349,0,1954,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
394,1955-01-31,1.8456522098370953,0,1955,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
395,1955-04-30,1.5168539568876487,0,1955,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
396,1955-07-31,0.46465974448843805,0,1955,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
397,1955-10-31,0.8050472720429329,0,1955,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
398,1956-01-31,2.694839377580158,0,1956,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
399,1956-04-30,1.472077322802394,0,1956,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
400,1956-07-31,0.5333270432367667,0,1956,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
401,1956-10-31,1.0269943466138918,0,1956,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
402,1957-01-31,1.3200850850538066,0,1957,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
403,1957-04-30,1.4887445305803955,0,1957,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
404,1957-07-31,0.5170510511753802,0,1957,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
405,1957-10-31,0.6287334704690654,0,1957,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
406,1958-01-31,2.0380907711824703,0,1958,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
407,1958-04-30,1.5408207407667978,0,1958,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
408,1958-07-31,0.38947070433154335,0,1958,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
409,1958-10-31,0.6055198631835627,0,1958,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
410,1959-01-31,2.2677788728267125,0,1959,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
411,1959-04-30,1.3649633795729077,0,1959,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
412,1959-07-31,0.47862949818795253,0,1959,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
413,1959-10-31,0.8612003933673545,0,1959,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
414,1960-01-31,1.5014461493693532,0,1960,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
415,1960-04-30,1.5999034109654058,0,1960,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
416,1960-07-31,0.5387145659704966,0,1960,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
417,1960-10-31,0.7164555899165078,0,1960,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
418,1961-01-31,2.0617769712099845,0,1961,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
419,1961-04-30,2.098290217802853,0,1961,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
420,1961-07-31,0.4176370592544908,0,1961,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
421,1961-10-31,0.6930340400180429,0,1961,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
422,1962-01-31,1.6400094777211858,0,1962,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
423,1962-04-30,1.2762579594602745,0,1962,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
424,1962-07-31,0.4486011408438417,0,1962,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
425,1962-10-31,0.8004915075732257,0,1962,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
426,1963-01-31,1.6257183607076144,0,1963,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
427,1963-04-30,1.5110894231874592,0,1963,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
428,1963-07-31,0.6294423570043085,0,1963,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
429,1963-10-31,0.761124774672105,0,1963,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
430,1964-01-31,2.317277919206705,0,1964,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
431,1964-04-30,1.0970531563108095,0,1964,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
432,1964-07-31,0.5409735465122982,0,1964,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
433,1964-10-31,0.5356049243008651,0,1964,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
434,1965-01-31,2.446540690382453,0,1965,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
435,1965-04-30,0.935192975421533,0,1965,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
436,1965-07-31,0.32136106552073773,0,1965,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
437,1965-10-31,0.4718336570796703,0,1965,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
438,1966-01-31,2.233459397461019,0,1966,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
439,1966-04-30,1.2239961163687252,0,1966,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
440,1966-07-31,0.4047920665275904,0,1966,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
441,1966-10-31,0.5536011428007106,0,1966,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
442,1967-01-31,2.6201796250118536,0,1967,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
443,1967-04-30,1.449467539659901,0,1967,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
444,1967-07-31,0.2368714601160617,0,1967,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
445,1967-10-31,0.9257845140430224,0,1967,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
446,1968-01-31,1.9389603414958332,0,1968,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
447,1968-04-30,1.3986280491811354,0,1968,4,30,18,1,121,2,Spring,-0.4999999999999998,0.6234898018587336
448,1968-07-31,0.527788289875102,0,1968,7,31,31,2,213,3,Summer,-0.8660254037844388,-0.22252093395631434
449,1968-10-31,1.138279795084705,0,1968,10,31,44,3,305,4,Fall,0.5000000000000001,-0.900968867902419
450,1969-01-31,2.4571834105639128,0,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
451,1969-04-30,1.2148705601138956,0,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
452,1969-07-31,0.4694518024126501,0,1969,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
453,1969-10-31,0.6729584247071035,0,1969,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
454,1970-01-31,1.9382608944110022,0,1970,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
455,1970-04-30,1.208070368095177,0,1970,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
456,1970-07-31,0.2736294953022258,0,1970,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
457,1970-10-31,0.651531200350345,0,1970,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
458,1971-01-31,2.4644707403584105,0,1971,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
459,1971-04-30,1.6365510808727073,0,1971,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
460,1971-07-31,0.499981106305759,0,1971,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
461,1971-10-31,0.7721928283670787,0,1971,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
462,1972-01-31,2.3330624283874135,0,1972,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
463,1972-04-30,1.856772979616687,0,1972,4,30,17,6,121,2,Spring,-0.4999999999999998,0.6234898018587334
464,1972-07-31,0.43641777718069985,0,1972,7,31,31,0,213,3,Summer,-0.8660254037844388,1.0
465,1972-10-31,0.4779678721502001,0,1972,10,31,44,1,305,4,Fall,0.5000000000000001,0.6234898018587336
466,1973-01-31,2.059007593939373,0,1973,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
467,1973-04-30,0.8582120297504857,0,1973,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
468,1973-07-31,0.45392250352326097,0,1973,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
469,1973-10-31,0.6806899943471744,0,1973,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
470,1974-01-31,2.8799811474556396,0,1974,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
471,1974-04-30,1.8644553290324264,0,1974,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
472,1974-07-31,0.6366729815383151,0,1974,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
473,1974-10-31,0.2146975457175355,0,1974,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
474,1975-01-31,2.1238469231958255,0,1975,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
475,1975-04-30,1.3734538599521169,0,1975,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
476,1975-07-31,0.4303497237771299,0,1975,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
477,1975-10-31,1.1659451998692774,0,1975,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
478,1976-01-31,2.278147489166271,0,1976,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
479,1976-04-30,1.4322705568430791,0,1976,4,30,18,4,121,2,Spring,-0.4999999999999998,-0.9009688679024191
480,1976-07-31,0.41180529929274984,0,1976,7,31,31,5,213,3,Summer,-0.8660254037844388,-0.2225209339563146
481,1976-10-31,0.491294904546865,0,1976,10,31,44,6,305,4,Fall,0.5000000000000001,0.6234898018587334
482,1977-01-31,0.7176370630656952,0,1977,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
483,1977-04-30,1.2281289883587614,0,1977,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
484,1977-07-31,0.5401039763320314,0,1977,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
485,1977-10-31,0.8491020910822151,0,1977,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
486,1978-01-31,2.166247675486881,0,1978,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
487,1978-04-30,1.1369516535181212,0,1978,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
488,1978-07-31,0.5199054898352614,0,1978,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
489,1978-10-31,0.728695663752735,0,1978,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
490,1979-01-31,1.0754442520446668,0,1979,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
491,1979-04-30,1.6022179083826777,0,1979,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
492,1979-07-31,0.40702269024344157,0,1979,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
493,1979-10-31,0.8363610706181179,0,1979,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
494,1980-01-31,1.9352835965172048,0,1980,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
495,1980-04-30,1.4180386772298295,0,1980,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
496,1980-07-31,0.48072779469670895,0,1980,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
497,1980-10-31,0.47344991242361656,0,1980,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
498,1981-01-31,1.8776748877251082,0,1981,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
499,1981-04-30,1.4486859079463108,0,1981,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
500,1981-07-31,0.6680907496819818,0,1981,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
501,1981-10-31,0.8819943407518764,0,1981,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
502,1982-01-31,2.4764367171878345,0,1982,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
503,1982-04-30,1.834303893525978,0,1982,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
504,1982-07-31,0.3534499126544578,0,1982,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
505,1982-10-31,0.9115595601541333,0,1982,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
506,1983-01-31,2.152589831106886,0,1983,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
507,1983-04-30,1.8882462451260849,0,1983,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
508,1983-07-31,0.8131191089362019,0,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
509,1983-10-31,0.5284026558808489,0,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
510,1984-01-31,2.261181516550298,0,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
511,1984-04-30,1.5188792572217287,0,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
512,1984-07-31,0.6859735459272375,0,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
513,1984-10-31,0.8726276167420167,0,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
514,1985-01-31,1.6196786622441108,0,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
515,1985-04-30,1.0723204909612274,0,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
516,1985-07-31,0.39604915565897364,0,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
517,1985-10-31,0.975935745167428,0,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
518,1986-01-31,1.5625709135317736,0,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
519,1986-04-30,1.5557889858010518,0,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
520,1986-07-31,0.598676760214432,0,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
521,1986-10-31,0.5939603155433061,0,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
522,1987-01-31,1.8879395388982247,0,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
523,1987-04-30,1.3358378341977457,0,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
524,1987-07-31,0.4970794025505761,0,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
525,1987-10-31,0.12563327321736933,0,1987,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
526,1988-01-31,1.875860148449983,0,1988,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
527,1988-04-30,1.3103188644493549,0,1988,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
528,1988-07-31,0.6561720331113201,0,1988,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
529,1988-10-31,0.43431947697623013,0,1988,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
530,1989-01-31,2.0267202636765735,0,1989,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
531,1989-04-30,1.3514313875944601,0,1989,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
532,1989-07-31,0.4350189084908969,0,1989,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
533,1989-10-31,0.6036578577201961,0,1989,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
534,1990-01-31,1.859631410715767,0,1990,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
535,1990-04-30,1.3933854636108811,0,1990,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
536,1990-07-31,0.5830718444135666,0,1990,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
537,1990-10-31,0.8355104129219213,0,1990,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
538,1991-01-31,1.8730529656278108,0,1991,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
539,1991-04-30,1.6824621646351563,0,1991,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
540,1991-07-31,0.49799622547423683,0,1991,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
541,1991-10-31,0.49982987590951033,0,1991,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
542,1992-01-31,2.2532325564934705,0,1992,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
543,1992-04-30,1.1555555808976077,0,1992,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
544,1992-07-31,0.32312855006236096,0,1992,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
545,1992-10-31,0.6048676876826582,0,1992,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
546,1993-01-31,1.6974480468519244,0,1993,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
547,1993-04-30,1.4594528837740042,0,1993,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
548,1993-07-31,0.8326748698977983,0,1993,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
549,1993-10-31,0.3253402714784801,0,1993,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
550,1994-01-31,1.5044423644429175,0,1994,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
551,1994-04-30,1.4947142361815697,0,1994,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
552,1994-07-31,0.5122495352235994,0,1994,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
553,1994-10-31,0.6549433023660023,0,1994,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
554,1995-01-31,2.7498788813565853,0,1995,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
